sep=;
Id;Title;Artists;FilePath;SongImage;Duration;DateAdded;isLiked
56df5fc8e4164ab8ade828b85f2deea8;Close To The Sun;TheFatRat, Anjulie;C:\Users\tuanb\Downloads\Music1\Close To The Sun - TheFatRat, Anjulie - Top Songs- TheFatRat - TheFatRat - Playlist NhacCuaTui.mp3;;03:12;Wednesday, October 12, 2022 2:44 PM;False
fa46d56420414ccf83e11dd7c6cab195;Fly Away Remix;TheFatRat, Anjulie;C:\Users\tuanb\Downloads\Music1\Fly Away Remix - TheFatRat, Anjulie - Top Songs- TheFatRat - TheFatRat - Playlist NhacCuaTui.mp3;;03:02;Wednesday, October 12, 2022 2:44 PM;False
7df8ca0f7ef24d209fc73f0e2e8abb33;Love Letter;YOASOBI;C:\Users\tuanb\Downloads\Music1\Love Letter - YOASOBI - The Book 2 - YOASOBI - Playlist NhacCuaTui.mp3;;03:32;Wednesday, October 12, 2022 2:44 PM;False
a20ffe45dc6b419eab7d35178cb810aa;Monody;TheFatRat, Laura Brehm;C:\Users\tuanb\Downloads\Music1\Monody - TheFatRat, Laura Brehm - Top Songs- TheFatRat - TheFatRat - Playlist NhacCuaTui.mp3;;04:50;Wednesday, October 12, 2022 2:44 PM;False
5bdb92a6f5f5426d96a37ca9081341d9;Monody (Radio Edit);TheFatRat, Laura Brehm;C:\Users\tuanb\Downloads\Music1\Monody (Radio Edit) - TheFatRat, Laura Brehm - Top Songs- TheFatRat - TheFatRat - Playlist NhacCuaTui.mp3;;04:12;Wednesday, October 12, 2022 2:44 PM;False
2ad68977616c4ce88e56d936404df56a;Monster;YOASOBI;C:\Users\tuanb\Downloads\Music1\Monster - YOASOBI - The Book 2 - YOASOBI - Playlist NhacCuaTui.mp3;;03:25;Wednesday, October 12, 2022 2:44 PM;False
74b976d3f03a4397a1043c56a2895a62;Mou Sukoshi Dake;YOASOBI;C:\Users\tuanb\Downloads\Music1\Mou Sukoshi Dake - YOASOBI - The Book 2 - YOASOBI - Playlist NhacCuaTui.mp3;;03:40;Wednesday, October 12, 2022 2:44 PM;False
a1323d138a3e45959389335bd85430d3;Never Be Alone;TheFatRat;C:\Users\tuanb\Downloads\Music1\Never Be Alone - TheFatRat - Top Songs- TheFatRat - TheFatRat - Playlist NhacCuaTui.mp3;;04:20;Wednesday, October 12, 2022 2:44 PM;False
a16592467daf435ca3b6673dabe06ed7;Never Be Alone (Original Mix);TheFatRat;C:\Users\tuanb\Downloads\Music1\Never Be Alone (Original Mix) - TheFatRat - Top Songs- TheFatRat - TheFatRat - Playlist NhacCuaTui.mp3;;04:20;Wednesday, October 12, 2022 2:44 PM;False
